question,doc_id,chunk_id,para_ids
What type of analyses does the CRCU conduct to assess the risk profile of the portfolio on an ongoing basis?,ecb_gim_2024,c4c59745-cfba-5f10-9a2a-b7c5d6014688,103
In what way should reports to senior management be structured to ensure they capture the necessary information for tracking credit risk trends?,ecb_gim_2024,c4c59745-cfba-5f10-9a2a-b7c5d6014688,103
What should organizations include in their credit risk strategies regarding responsible lending practices?,ebagl_2020_06,7d6638e0-e167-538e-9238-236f9b26eed6,"39,40"
How should lenders approach the treatment of borrowers facing financial challenges?,ebagl_2020_06,7d6638e0-e167-538e-9238-236f9b26eed6,"39,40"
What considerations should be made when creating credit offerings for consumers?,ebagl_2020_06,7d6638e0-e167-538e-9238-236f9b26eed6,"39,40"
In what ways can lending criteria be structured to prevent excessive financial strain on borrowers and their families?,ebagl_2020_06,7d6638e0-e167-538e-9238-236f9b26eed6,"39,40"
What type of evaluation must organizations perform concerning the calibration aspect they are examining?,ebagl_2019_03,5cb72336-3715-55a4-b6b1-c460e46ea022,
What is necessary to create in order to assess the impact related to the calibration segment?,ebagl_2019_03,5cb72336-3715-55a4-b6b1-c460e46ea022,
What different criteria have been explored for grouping in the assessment process?,ebagl_2019_03,5cb72336-3715-55a4-b6b1-c460e46ea022,
How are the findings from the IRB survey represented in terms of the distribution of methodologies?,ebagl_2019_03,5cb72336-3715-55a4-b6b1-c460e46ea022,
How is the risk associated with a loan determined when its repayment relies heavily on the income from the property rather than the borrower's financial strength?,bcbs_d424_irb,bb38b5a6-aaae-54bc-8dee-83c03008cb56,73
What happens to the risk classification of a loan if the conditions outlined in a specific paragraph are not satisfied?,bcbs_d424_irb,bb38b5a6-aaae-54bc-8dee-83c03008cb56,73
What type of payments typically serve as the main source of cash flow for loans secured by commercial properties?,bcbs_d424_irb,bb38b5a6-aaae-54bc-8dee-83c03008cb56,73
How does the loan-to-value ratio influence the risk weight assigned to commercial real estate loans?,bcbs_d424_irb,bb38b5a6-aaae-54bc-8dee-83c03008cb56,73
What potential challenges do high levels of non-performing loans present to financial institutions in Europe?,ebagl_2020_06,acc5fe07-43b6-5022-9cea-880110012ea4,
How do structural factors affect the presence of non-performing loans on the balance sheets of financial entities?,ebagl_2020_06,acc5fe07-43b6-5022-9cea-880110012ea4,
What role did poor loan issuance practices and inadequate oversight have in the accumulation of non-performing loans prior to the 2008 financial crisis?,ebagl_2020_06,acc5fe07-43b6-5022-9cea-880110012ea4,
In what ways has the absence of clear valuation methods for collateral assets impacted the trust in the collateral system necessary for lending?,ebagl_2020_06,acc5fe07-43b6-5022-9cea-880110012ea4,
How should an organization's willingness to take on credit risk be connected to its overall risk management framework?,ebagl_2020_06,a3409863-3d12-5b2f-9e21-02cdca82946b,"30,31,32"
What elements should be included in the definition of an institution's credit risk tolerance?,ebagl_2020_06,a3409863-3d12-5b2f-9e21-02cdca82946b,"30,31,32"
What types of measures and thresholds are necessary to effectively implement the credit risk tolerance?,ebagl_2020_06,a3409863-3d12-5b2f-9e21-02cdca82946b,"30,31,32"
How can an organization ensure that its credit risk tolerance and related measures are communicated throughout all relevant divisions and entities?,ebagl_2020_06,a3409863-3d12-5b2f-9e21-02cdca82946b,"30,31,32"
What should be done with the conclusions and recommendations from the internal audit?,ecb_gim_2024,793ee98c-9e1a-5ae6-aabf-972b6c465c83,24
How should identified deficiencies be addressed according to best practices?,ecb_gim_2024,793ee98c-9e1a-5ae6-aabf-972b6c465c83,24
What is the recommended frequency for preparing status updates on audit follow-ups?,ecb_gim_2024,793ee98c-9e1a-5ae6-aabf-972b6c465c83,24
What information should institutions provide to the relevant regulatory body regarding audit outcomes?,ecb_gim_2024,793ee98c-9e1a-5ae6-aabf-972b6c465c83,24
What types of transactions pose a risk to banks from the moment they are initiated?,bcbs_d424_irb,a07009ed-a401-58ef-8814-9f1ba2dff6eb,88
How should banks treat unsettled transactions when determining their capital requirements?,bcbs_d424_irb,a07009ed-a401-58ef-8814-9f1ba2dff6eb,88
What is the capital charge that banks need to calculate for certain unsettled transactions?,bcbs_d424_irb,a07009ed-a401-58ef-8814-9f1ba2dff6eb,88
What actions are banks encouraged to take regarding the management of credit risk from unsettled transactions?,bcbs_d424_irb,a07009ed-a401-58ef-8814-9f1ba2dff6eb,88
What measures are being implemented to limit the fluctuations in risk-weighted assets for financial institutions?,bcbs_d424_irb,fed55e30-78a7-5a56-bc0b-8c1ba06f7796,1
How will the new regulations improve the consistency of capital ratios across different banks?,bcbs_d424_irb,fed55e30-78a7-5a56-bc0b-8c1ba06f7796,1
What is the purpose of the minimum threshold applied to risk-weighted assets in the banking sector?,bcbs_d424_irb,fed55e30-78a7-5a56-bc0b-8c1ba06f7796,1
In what way does the output floor affect the capital obligations of banks using standardized methods?,bcbs_d424_irb,fed55e30-78a7-5a56-bc0b-8c1ba06f7796,1
How does the ECB define a model that assesses credit risk based on external ratings rather than internal defaults?,ecb_gim_2024,d7c0a690-b8e2-5525-963c-87391981a19a,"114,115"
What documentation is required from institutions regarding their credit rating methodologies according to the specified regulation?,ecb_gim_2024,d7c0a690-b8e2-5525-963c-87391981a19a,"114,115"
What must institutions provide to justify their choice of using a shadow rating model over a model based on internal default predictions?,ecb_gim_2024,d7c0a690-b8e2-5525-963c-87391981a19a,"114,115"
What should institutions establish to ensure their model effectively explains the intended ratings and what actions are necessary if those standards are not achieved?,ecb_gim_2024,d7c0a690-b8e2-5525-963c-87391981a19a,"114,115"
What must a financial institution prove to regulators regarding the market for selling collateral to receive credit risk benefits?,bcbs_d424_irb,e07e264a-bc21-53b9-a503-939678c110d4,295
How often should a bank evaluate the conditions related to the liquidity of collateral markets?,bcbs_d424_irb,e07e264a-bc21-53b9-a503-939678c110d4,295
What evidence must a bank provide to show that the selling price of collateral aligns with established market values?,bcbs_d424_irb,e07e264a-bc21-53b9-a503-939678c110d4,295
What are the requirements for a bank to demonstrate the effectiveness of physical assets in reducing credit risk?,bcbs_d424_irb,e07e264a-bc21-53b9-a503-939678c110d4,295
What is the deadline for authorities to inform the EBA about their adherence to the guidelines?,ebagl_2017_16,fc1a2da8-c0d2-520c-9236-c66f03ed0b6e,"3,4"
How should authorities communicate their compliance status to the EBA?,ebagl_2017_16,fc1a2da8-c0d2-520c-9236-c66f03ed0b6e,"3,4"
Who is responsible for submitting compliance notifications on behalf of the competent authorities?,ebagl_2017_16,fc1a2da8-c0d2-520c-9236-c66f03ed0b6e,"3,4"
What happens if authorities fail to notify the EBA by the specified date?,ebagl_2017_16,fc1a2da8-c0d2-520c-9236-c66f03ed0b6e,"3,4"
What should the internal audit consider when forming its view on the evaluation of rating systems?,ecb_gim_2024,98e90e21-39ba-5a66-a264-ee3cec7aff3f,90
How do rating systems contribute to the institution's management of risk and decision-making processes?,ecb_gim_2024,98e90e21-39ba-5a66-a264-ee3cec7aff3f,90
What aspects of changes to the rating systems must be reviewed for compliance and impact assessment?,ecb_gim_2024,98e90e21-39ba-5a66-a264-ee3cec7aff3f,90
What factors regarding data quality and the rating assignment process are important for risk parameter evaluation?,ecb_gim_2024,98e90e21-39ba-5a66-a264-ee3cec7aff3f,90
What guidelines does the CRR provide regarding the use of proxies in credit risk assessments?,ecb_gim_2024,2aac0142-685f-5bf9-99e4-78da8ed1e361,164
Under what circumstances can fallback probability of default values be utilized by financial institutions?,ecb_gim_2024,2aac0142-685f-5bf9-99e4-78da8ed1e361,164
What criteria does the ECB suggest for determining the minimum value of fallback PDs assigned to issuers?,ecb_gim_2024,2aac0142-685f-5bf9-99e4-78da8ed1e361,164
How should institutions calculate the average probability of default for issuers when determining fallback values?,ecb_gim_2024,2aac0142-685f-5bf9-99e4-78da8ed1e361,164
Who are the intended recipients of these recommendations according to the specified regulations?,ebagl_2019_03,b5ddc005-ea6a-588a-819a-18ebe70e3a77,7
Which entities are the guidelines meant for as outlined in the relevant EU regulation?,ebagl_2019_03,b5ddc005-ea6a-588a-819a-18ebe70e3a77,7
To whom do these instructions apply based on the definitions in the EU legal framework?,ebagl_2019_03,b5ddc005-ea6a-588a-819a-18ebe70e3a77,7
What types of organizations are the focus of these guidelines as per the mentioned regulation?,ebagl_2019_03,b5ddc005-ea6a-588a-819a-18ebe70e3a77,7
What factors should be considered when determining if a financial obligation has decreased due to a restructuring caused by the borrower's financial troubles?,ebagl_2016_07,6d70d8bf-fd41-582d-8bd5-38f7c4f9e8cf,
How does the formula for calculating losses relate to the actual cash flows expected from a credit agreement after a restructuring?,ebagl_2016_07,6d70d8bf-fd41-582d-8bd5-38f7c4f9e8cf,
What does the regulation state about the classification of exposures that have undergone forbearance measures in relation to their credit status?,ebagl_2016_07,6d70d8bf-fd41-582d-8bd5-38f7c4f9e8cf,
In what scenarios might the proposed methods for assessing financial obligations not function effectively according to the feedback received?,ebagl_2016_07,6d70d8bf-fd41-582d-8bd5-38f7c4f9e8cf,
What type of information should lenders gather about related clients when a borrower is part of a connected group?,ebagl_2020_06,42ed2c59-8e40-5d47-b07a-a2b0b624b07a,"93,94"
Why is it important for financial institutions to keep records of the information that supports their credit decisions?,ebagl_2020_06,42ed2c59-8e40-5d47-b07a-a2b0b624b07a,"93,94"
How long should creditors retain documentation related to their credit assessments and approvals?,ebagl_2020_06,42ed2c59-8e40-5d47-b07a-a2b0b624b07a,"93,94"
What should be done with the documentation that supports the lending decision to ensure it is accessible to authorities?,ebagl_2020_06,42ed2c59-8e40-5d47-b07a-a2b0b624b07a,"93,94"
What types of quantitative metrics must a financial institution present for each identified group of loans?,bcbs_d424_irb,3d738e86-2984-5764-a052-defa4d43c8fa,176
How should the classification of loan groups be structured to ensure accurate assessment and verification of their loss traits?,bcbs_d424_irb,3d738e86-2984-5764-a052-defa4d43c8fa,176
What is required regarding the variety of borrowers and loans within each group to ensure proper evaluation?,bcbs_d424_irb,3d738e86-2984-5764-a052-defa4d43c8fa,176
Why is it important to avoid excessive concentration of the bank's overall retail loans in any single group?,bcbs_d424_irb,3d738e86-2984-5764-a052-defa4d43c8fa,176
What guidelines allow institutions to factor in collateral when estimating loss given default?,ebagl_2017_16,aa0c7383-cdb3-56ba-80c5-aec57b087c02,124
Under what conditions can organizations include various forms of collateral in their loss estimates?,ebagl_2017_16,aa0c7383-cdb3-56ba-80c5-aec57b087c02,124
How must an institution's internal standards for collateral management align with regulatory requirements?,ebagl_2017_16,aa0c7383-cdb3-56ba-80c5-aec57b087c02,124
What criteria must be met for institutions to utilize unspecified collateral types in their loss calculations?,ebagl_2017_16,aa0c7383-cdb3-56ba-80c5-aec57b087c02,124
What should be taken into account when estimating the probability of default according to the guidelines?,ebagl_2017_16,3a9701bc-565d-59a2-8805-23b16f8aa087,"92,93"
"If an institution opts for a specific calibration method, what additional evaluations are required for that method?",ebagl_2017_16,3a9701bc-565d-59a2-8805-23b16f8aa087,"92,93"
How should organizations analyze the impact of their selected calibration approach on default probability estimates over time?,ebagl_2017_16,3a9701bc-565d-59a2-8805-23b16f8aa087,"92,93"
What are the two different levels at which the long-term average default rate can be assessed for calibration purposes?,ebagl_2017_16,3a9701bc-565d-59a2-8805-23b16f8aa087,"92,93"
What does the EBA need to evaluate regarding the guidelines it creates?,ebagl_2020_05,419de9ac-5cc1-574b-ab42-b561f2cf4913,Article 16(2)
How does the impact assessment address the main policy alternatives related to credit risk management for institutions using their own loss estimates?,ebagl_2020_05,419de9ac-5cc1-574b-ab42-b561f2cf4913,Article 16(2)
What type of information does the impact assessment primarily focus on due to data limitations?,ebagl_2020_05,419de9ac-5cc1-574b-ab42-b561f2cf4913,Article 16(2)
What terms are used to describe different types of risk mitigation tools in the context of the guidelines?,ebagl_2020_05,419de9ac-5cc1-574b-ab42-b561f2cf4913,Article 16(2)
What regulations and directives should be referenced for definitions unless stated otherwise?,ebagl_2020_06,bcaa8ef9-70ea-53f5-a8e6-5806a2ceba51,14
Which guidelines are relevant for understanding the governance of internal operations according to the specified directives?,ebagl_2020_06,bcaa8ef9-70ea-53f5-a8e6-5806a2ceba51,14
What documents provide guidance on evaluating the appropriateness of management and key personnel?,ebagl_2020_06,bcaa8ef9-70ea-53f5-a8e6-5806a2ceba51,14
Which EBA guidelines address the policies related to compensation for sales personnel?,ebagl_2020_06,bcaa8ef9-70ea-53f5-a8e6-5806a2ceba51,14
"What percentage of credit assessment authorities have established guidelines regarding the number of rating categories, and what is the typical minimum number of these categories?",ebagl_2017_16,ce32fd3c-005c-50be-9181-2ec8d3b27c9b,
"How do different jurisdictions approach the stability of credit ratings during economic fluctuations, and what specific methodologies are mentioned?",ebagl_2017_16,ce32fd3c-005c-50be-9181-2ec8d3b27c9b,
"What are the typical data requirements for calibrating probability of default estimates, and what is the standard duration of data that should be used?",ebagl_2017_16,ce32fd3c-005c-50be-9181-2ec8d3b27c9b,
"What guidelines exist concerning the calculation of economic loss in relation to workout loss given default, particularly regarding the discounting factor?",ebagl_2017_16,ce32fd3c-005c-50be-9181-2ec8d3b27c9b,
What is the primary goal of the guidelines regarding the estimation of probabilities of default and loss given default?,ebagl_2017_16,432361b3-2025-5635-8c7c-bd6ebcb884b5,
How do the guidelines relate to existing regulations on internal ratings-based assessment methods?,ebagl_2017_16,432361b3-2025-5635-8c7c-bd6ebcb884b5,
What specific areas do the guidelines aim to standardize in terms of credit risk evaluation?,ebagl_2017_16,432361b3-2025-5635-8c7c-bd6ebcb884b5,
What factors are considered in the assessment of loss given default according to the guidelines?,ebagl_2017_16,432361b3-2025-5635-8c7c-bd6ebcb884b5,
What was the date when the initial version of the guide for the focused assessment of internal models was released?,ecb_gim_2024,256f855e-bd98-56cf-858a-443ac38433cf,
"Which specific areas were updated in the guide during the public consultation on March 28, 2018?",ecb_gim_2024,256f855e-bd98-56cf-858a-443ac38433cf,
"What was the purpose of the revisions made to the guide on July 8, 2019, concerning risk types?",ecb_gim_2024,256f855e-bd98-56cf-858a-443ac38433cf,
"What significant changes were made in the guide released on February 19, 2024, following the public consultation?",ecb_gim_2024,256f855e-bd98-56cf-858a-443ac38433cf,
What must institutions' evaluation systems effectively assess regarding borrowers and transactions?,ecb_gim_2024,76bb36f1-b859-57e1-8b17-dc6d0c15a41a,174
How should institutions demonstrate the effectiveness of their loss given default models?,ecb_gim_2024,76bb36f1-b859-57e1-8b17-dc6d0c15a41a,174
What criteria should be used to divide the full application range of the loss given default model?,ecb_gim_2024,76bb36f1-b859-57e1-8b17-dc6d0c15a41a,174
Which factors may influence the differentiation of risk in the evaluation process according to the guidelines?,ecb_gim_2024,76bb36f1-b859-57e1-8b17-dc6d0c15a41a,174
What classification system do banks use for their exposures if they are based in regions that do not permit external ratings for regulatory use?,bcbs_d424_irb,fea4f56b-0069-53a7-b202-806f425b9b3e,21
How does the SCRA treat bank exposures that do not have an external rating in jurisdictions that permit such ratings?,bcbs_d424_irb,fea4f56b-0069-53a7-b202-806f425b9b3e,21
What are the three categories into which banks must sort their exposures according to the SCRA?,bcbs_d424_irb,fea4f56b-0069-53a7-b202-806f425b9b3e,21
Which specific requirements are excluded from the definition of 'published minimum regulatory requirements' under the SCRA?,bcbs_d424_irb,fea4f56b-0069-53a7-b202-806f425b9b3e,21
What type of financial instruments are created by banks or mortgage firms that have specific legal oversight to safeguard investors?,bcbs_d424_irb,1a3f605f-01f3-56ab-8607-41018420a0ed,32
How must the funds obtained from the sale of these financial instruments be utilized according to regulations?,bcbs_d424_irb,1a3f605f-01f3-56ab-8607-41018420a0ed,32
"In the case of the issuer's insolvency, what is the priority for using the assets linked to these financial instruments?",bcbs_d424_irb,1a3f605f-01f3-56ab-8607-41018420a0ed,32
What requirements exist regarding the assets that must back these financial instruments throughout their duration?,bcbs_d424_irb,1a3f605f-01f3-56ab-8607-41018420a0ed,32
What is required for classifying borrowers during the credit evaluation process according to the specified regulation?,ebagl_2017_16,ab414cd5-160d-5578-b0f7-8ebd8b4bd9b7,53
How should institutions approach the assessment of individuals or entities with existing IRB exposures?,ebagl_2017_16,ab414cd5-160d-5578-b0f7-8ebd8b4bd9b7,53
What criteria must a model meet to be used for rating a specific type of exposure?,ebagl_2017_16,ab414cd5-160d-5578-b0f7-8ebd8b4bd9b7,53
In what way should the rating system accommodate exposures that are backed by certain types of credit protection?,ebagl_2017_16,ab414cd5-160d-5578-b0f7-8ebd8b4bd9b7,53
What is the stance on considering delayed payments at the end of a loan term as an extension of a grace period?,ebagl_2016_07,ab9bfd4e-0423-53f1-90ab-8c096a32c9b2,
How do partial losses affect the classification of a borrower as being in default?,ebagl_2016_07,ab9bfd4e-0423-53f1-90ab-8c096a32c9b2,
What was the general consensus regarding the alignment of the default definition with internal risk management for retail loans?,ebagl_2016_07,ab9bfd4e-0423-53f1-90ab-8c096a32c9b2,
Is there an agreement on whether a borrower defaulting on a significant portion of their debts implies they are unlikely to meet their remaining obligations?,ebagl_2016_07,ab9bfd4e-0423-53f1-90ab-8c096a32c9b2,
What duration should banks consider when evaluating a borrower's creditworthiness beyond the standard one-year period?,bcbs_d424_irb,8d76d974-1509-5185-bc46-0785e5f6ec7c,"181,182,183"
How should a lender's rating reflect a borrower's capability and intent to meet financial obligations during tough economic times?,bcbs_d424_irb,8d76d974-1509-5185-bc46-0785e5f6ec7c,"181,182,183"
What factors should be taken into account when assessing a borrower's risk profile in relation to economic fluctuations?,bcbs_d424_irb,8d76d974-1509-5185-bc46-0785e5f6ec7c,"181,182,183"
How should the credit risk estimates for borrowers with significant debt or volatile assets be influenced by market stress conditions?,bcbs_d424_irb,8d76d974-1509-5185-bc46-0785e5f6ec7c,"181,182,183"
What factors are necessary to calculate risk-weighted assets for corporate and banking exposures?,bcbs_d424_irb,5f35ec6d-25dd-50bf-bf20-9ab6f91e4591,52
Which estimates are essential for determining the risk-weighted assets associated with a specific exposure?,bcbs_d424_irb,5f35ec6d-25dd-50bf-bf20-9ab6f91e4591,52
What components influence the calculation of risk-weighted assets in the context of corporate and bank lending?,bcbs_d424_irb,5f35ec6d-25dd-50bf-bf20-9ab6f91e4591,52
"In assessing risk-weighted assets, what variables must be estimated for an exposure?",bcbs_d424_irb,5f35ec6d-25dd-50bf-bf20-9ab6f91e4591,52
What clarification was sought regarding the classification of technical defaults and their impact on default status?,ebagl_2016_07,0cf2c517-c49e-5d79-92a4-4bc401d1eaf0,
How should past due technical situations be treated in relation to defaulted exposure data?,ebagl_2016_07,0cf2c517-c49e-5d79-92a4-4bc401d1eaf0,
What was the response regarding the differentiation of factoring arrangements based on the recognition of receivables on the balance sheet?,ebagl_2016_07,0cf2c517-c49e-5d79-92a4-4bc401d1eaf0,
Is the proposed treatment for factoring applicable to both institutions using the Standardised Approach and those using the IRB Approach?,ebagl_2016_07,0cf2c517-c49e-5d79-92a4-4bc401d1eaf0,
What type of approach do these guidelines pertain to as outlined in the specified regulation?,ebagl_2017_16,9b5a2dad-a045-56e0-a304-722794823e4c,6
Which chapters of the guidelines are excluded for institutions that have not been authorized to use their own estimates of loss given default?,ebagl_2017_16,9b5a2dad-a045-56e0-a304-722794823e4c,6
Are these guidelines relevant for determining capital requirements related to dilution risk according to the mentioned regulation?,ebagl_2017_16,9b5a2dad-a045-56e0-a304-722794823e4c,6
In what situation do these guidelines not apply when an institution has been allowed to use the IRB Approach?,ebagl_2017_16,9b5a2dad-a045-56e0-a304-722794823e4c,6
How can an organization assess the downturn loss given default estimates in relation to the long-term average loss given default?,ebagl_2019_03,494a5ab6-b879-55ab-910b-40b521400a90,
What method can be used to evaluate the downturn loss estimates against the long-term average loss for a specific calibration segment?,ebagl_2019_03,494a5ab6-b879-55ab-910b-40b521400a90,
In what way should the average downturn loss estimates be analyzed alongside the long-term average loss for calibration purposes?,ebagl_2019_03,494a5ab6-b879-55ab-910b-40b521400a90,
What steps should be taken to compute and compare the downturn loss estimates with the long-term average loss in a given data set?,ebagl_2019_03,494a5ab6-b879-55ab-910b-40b521400a90,
What concerns did some participants express regarding the necessity of having a measure of control for every single issue or shortcoming?,ebagl_2017_16,0a9d3588-c643-51be-9064-e190930698f4,
What alternative approach did certain respondents suggest for situations where the impact of a measure of control on probability of default or loss given default is minimal?,ebagl_2017_16,0a9d3588-c643-51be-9064-e190930698f4,
What was the opinion of one respondent regarding the use of a uniform measure of control for less significant models?,ebagl_2017_16,0a9d3588-c643-51be-9064-e190930698f4,
What challenges did several respondents highlight about the requirement to categorize and assess measures of control into specified groups?,ebagl_2017_16,0a9d3588-c643-51be-9064-e190930698f4,
What is the minimum duration of historical data that banks should consider for assessing loss characteristics?,bcbs_d424_irb,f8681cd4-1c6e-54fc-98d3-6709f3f0acea,234
"If a bank has access to data that covers a longer timeframe than five years, what should they do with that information?",bcbs_d424_irb,f8681cd4-1c6e-54fc-98d3-6709f3f0acea,234
What type of economic conditions should be reflected in the data used for estimating default probabilities?,bcbs_d424_irb,f8681cd4-1c6e-54fc-98d3-6709f3f0acea,234
On what basis should the probability of default be calculated according to the guidelines?,bcbs_d424_irb,f8681cd4-1c6e-54fc-98d3-6709f3f0acea,234
What type of data does the ECB recommend using for accurately measuring RNIEPE?,ecb_gim_2024,69b16a99-7339-5f97-b407-f4f4e427b85e,"110,111"
How should an institution respond if the data quality for RNIEPE quantification is inadequate?,ecb_gim_2024,69b16a99-7339-5f97-b407-f4f4e427b85e,"110,111"
What should be considered when aligning the RNIEPE measurement with the EEPE?,ecb_gim_2024,69b16a99-7339-5f97-b407-f4f4e427b85e,"110,111"
What precautions should be taken when using limited data for calibration to prevent underestimating exposure?,ecb_gim_2024,69b16a99-7339-5f97-b407-f4f4e427b85e,"110,111"
What is the main objective of the EBA's assessment of the internal ratings-based method?,ebagl_2020_05,fe7e8f4c-c38f-58b4-8b8f-63d8d5358d6b,
How do the new guidelines aim to address the complexities associated with the credit risk mitigation framework under the A-IRB method?,ebagl_2020_05,fe7e8f4c-c38f-58b4-8b8f-63d8d5358d6b,
What type of input did the EBA receive from the industry during the development of these guidelines?,ebagl_2020_05,fe7e8f4c-c38f-58b4-8b8f-63d8d5358d6b,
Which international framework did the EBA consider to ensure consistency while formulating these guidelines?,ebagl_2020_05,fe7e8f4c-c38f-58b4-8b8f-63d8d5358d6b,
What factors should be considered when categorizing borrowers or exposures for the calculation of the default rate over one year?,ebagl_2017_16,44efbdf9-e4f2-5f6c-a455-7808374625a2,74
"In determining the one-year default rate by rating category, what should the total number of borrowers include at the start of the observation period?",ebagl_2017_16,44efbdf9-e4f2-5f6c-a455-7808374625a2,74
How should adjustments related to credit risk management be treated when assigning borrowers to categories for default rate calculations?,ebagl_2017_16,44efbdf9-e4f2-5f6c-a455-7808374625a2,74
"When calculating the one-year default rate at the portfolio level, what group of borrowers should be included in the initial count?",ebagl_2017_16,44efbdf9-e4f2-5f6c-a455-7808374625a2,74
What steps should be taken to ensure that the information provided by the borrower or intermediaries is accurate during the credit evaluation process?,ebagl_2020_06,a033948c-7167-54ca-9f25-d87ee0ff8bef,"193,194,195"
How should the findings of the creditworthiness evaluation be recorded to support the decision on a loan application?,ebagl_2020_06,a033948c-7167-54ca-9f25-d87ee0ff8bef,"193,194,195"
"Who is responsible for making the final decision on whether to approve or reject a loan request, and what guidelines should they follow?",ebagl_2020_06,a033948c-7167-54ca-9f25-d87ee0ff8bef,"193,194,195"
What documentation is necessary to substantiate the outcome of the creditworthiness assessment when making a loan decision?,ebagl_2020_06,a033948c-7167-54ca-9f25-d87ee0ff8bef,"193,194,195"
What is the minimum frequency at which organizations must assess their internal models according to the regulations?,ecb_gim_2024,70b88fd7-efeb-533b-a67b-b7f6df915c3c,90
Why does the European Central Bank suggest that a yearly evaluation of internal models is sufficient?,ecb_gim_2024,70b88fd7-efeb-533b-a67b-b7f6df915c3c,90
How can conducting an annual validation of internal models benefit an institution's risk management practices?,ecb_gim_2024,70b88fd7-efeb-533b-a67b-b7f6df915c3c,90
Which specific regulation outlines the requirement for periodic validation of internal models?,ecb_gim_2024,70b88fd7-efeb-533b-a67b-b7f6df915c3c,90
What ongoing actions must institutions take to ensure their exposures under PPU meet specific criteria?,ecb_gim_2024,9394d65c-56b6-57ca-89de-8784b01ffd9e,40
What kind of measures should be established to reassess the appropriateness of exposure classes approved for PPU?,ecb_gim_2024,9394d65c-56b6-57ca-89de-8784b01ffd9e,40
How should institutions track the significance of their exposure classes and types over time in relation to PPU?,ecb_gim_2024,9394d65c-56b6-57ca-89de-8784b01ffd9e,40
What guidelines should be followed to evaluate additional exposure classes that might qualify for PPU under the IRB framework?,ecb_gim_2024,9394d65c-56b6-57ca-89de-8784b01ffd9e,40
How should organizations handle the classification of shared clients across different retail portfolios when applying the default definition?,ebagl_2016_07,bdd3bcbb-563d-5206-9b4c-718f52185f86,90
What criteria must be met for all debts owed by a borrower to be labeled as defaulted?,ebagl_2016_07,bdd3bcbb-563d-5206-9b4c-718f52185f86,90
"If a specific loan meets the default criteria, does this automatically mean that all other loans to the same borrower must also be marked as defaulted?",ebagl_2016_07,bdd3bcbb-563d-5206-9b4c-718f52185f86,90
Can institutions decide to mark other debts as defaulted based on factors beyond the standard definition of default?,ebagl_2016_07,bdd3bcbb-563d-5206-9b4c-718f52185f86,90
What guidance is provided regarding the treatment of guarantees that do not fully cover the exposure amount?,ebagl_2020_05,1c574df0-588f-554c-8809-216e46028717,40
How should a financial institution handle a loan that has partial coverage from a guarantee when assessing risk parameters?,ebagl_2020_05,1c574df0-588f-554c-8809-216e46028717,40
"In the case of a loan partially secured by a guarantee, how should the different portions of the exposure be evaluated for risk?",ebagl_2020_05,1c574df0-588f-554c-8809-216e46028717,40
What is the significance of the UFCP in determining the risk weight for a loan that has both secured and unsecured portions?,ebagl_2020_05,1c574df0-588f-554c-8809-216e46028717,40
What should institutions consider when estimating expected loss based on current economic conditions?,ebagl_2017_16,389640e4-d120-5733-8e39-48543edd17ff,"183,184"
Under what circumstances can the long-term average loss given default be used without adjustments for economic factors?,ebagl_2017_16,389640e4-d120-5733-8e39-48543edd17ff,"183,184"
What criteria must be met for a model to not require modifications based on present economic situations?,ebagl_2017_16,389640e4-d120-5733-8e39-48543edd17ff,"183,184"
How does the sensitivity of risk drivers to economic conditions influence the estimation of expected loss?,ebagl_2017_16,389640e4-d120-5733-8e39-48543edd17ff,"183,184"
What conditions allow banks that lend securities to avoid minimum haircut requirements on collateral transactions?,bcbs_d424_irb,b6a8948b-c61a-5ef9-85ff-5600505a013e,183
How are haircut percentages determined for different types of collateral based on their maturity?,bcbs_d424_irb,b6a8948b-c61a-5ef9-85ff-5600505a013e,183
What is the haircut percentage for debt securities with a maturity of less than one year?,bcbs_d424_irb,b6a8948b-c61a-5ef9-85ff-5600505a013e,183
What is the haircut level applied to main index equities according to the specified guidelines?,bcbs_d424_irb,b6a8948b-c61a-5ef9-85ff-5600505a013e,183
What is the date when the Commission Delegated Regulation numbered 2022/439 was issued?,ecb_gim_2024,fe96c827-9d11-52e8-ae18-332f56e9a47f,
Which articles are referenced in the legal background section of the document?,ecb_gim_2024,fe96c827-9d11-52e8-ae18-332f56e9a47f,
Can you list the specific points mentioned under Article 23 of the Commission Delegated Regulation?,ecb_gim_2024,fe96c827-9d11-52e8-ae18-332f56e9a47f,
What is the date of publication for the Basel Committee on Banking Supervision's Newsletter No. 9?,ecb_gim_2024,fe96c827-9d11-52e8-ae18-332f56e9a47f,
What is the formula for calculating half the width of the 95% confidence interval related to the estimated expected positive exposure?,ecb_gim_2024,c7465b11-b3c7-56a3-ac0d-a8b7ed02dd1c,1
How is the length of the confidence interval for the estimated expected positive exposure determined?,ecb_gim_2024,c7465b11-b3c7-56a3-ac0d-a8b7ed02dd1c,1
What does the term 𝛷 -1 (0.975)√𝑣𝑎𝑟(𝐸𝐸𝑃𝐸 ̂) represent in the context of confidence intervals?,ecb_gim_2024,c7465b11-b3c7-56a3-ac0d-a8b7ed02dd1c,1
