question,doc_id,chunk_id,para_ids
What happens to the risk weight if the requirements in paragraph 60 are not met?,bcbs_d424_irb,bb38b5a6-aaae-54bc-8dee-83c03008cb56,73
What is the primary source of cash flows for servicing the loan secured by the property?,bcbs_d424_irb,bb38b5a6-aaae-54bc-8dee-83c03008cb56,73
What distinguishes these exposures from other commercial real estate exposures?,bcbs_d424_irb,bb38b5a6-aaae-54bc-8dee-83c03008cb56,73
What are the negative effects of high levels of NPLs in European countries on institutions?,ebagl_2020_06,acc5fe07-43b6-5022-9cea-880110012ea4,
What structural drivers influence the persistence of NPLs on institutions' balance sheets?,ebagl_2020_06,acc5fe07-43b6-5022-9cea-880110012ea4,
What role did substandard loan origination practices and weak monitoring play before the 2008 financial crisis?,ebagl_2020_06,acc5fe07-43b6-5022-9cea-880110012ea4,
How has the lack of transparency in the market for collateral assets affected lending activities?,ebagl_2020_06,acc5fe07-43b6-5022-9cea-880110012ea4,
What should the credit risk appetite specify regarding the composition of the credit portfolio?,ebagl_2020_06,a3409863-3d12-5b2f-9e21-02cdca82946b,"30,31,32"
What types of indicators should credit metrics include when relevant to the credit risk appetite?,ebagl_2020_06,a3409863-3d12-5b2f-9e21-02cdca82946b,"30,31,32"
How should institutions ensure that the credit risk appetite and associated metrics are communicated within the organization?,ebagl_2020_06,a3409863-3d12-5b2f-9e21-02cdca82946b,"30,31,32"
What aspects should the credit risk metrics and limits cover in relation to the credit risk appetite?,ebagl_2020_06,a3409863-3d12-5b2f-9e21-02cdca82946b,"30,31,32"
What should be reported to the audit committee and/or the appropriate management level of the audited areas?,ecb_gim_2024,793ee98c-9e1a-5ae6-aabf-972b6c465c83,24
Who should approve action plans and related measures when weaknesses are identified?,ecb_gim_2024,793ee98c-9e1a-5ae6-aabf-972b6c465c83,24
How often should regular status reports be prepared according to best practices?,ecb_gim_2024,793ee98c-9e1a-5ae6-aabf-972b6c465c83,24
What should institutions submit to the competent authority regarding audit reports and action plans?,ecb_gim_2024,793ee98c-9e1a-5ae6-aabf-972b6c465c83,24
What types of transactions are banks exposed to the risk associated with from trade date?,bcbs_d424_irb,a07009ed-a401-58ef-8814-9f1ba2dff6eb,88
What percentage CCF is applied to unsettled exposure amounts that do not appear on the balance sheet?,bcbs_d424_irb,a07009ed-a401-58ef-8814-9f1ba2dff6eb,88
What are banks encouraged to develop and implement for tracking and monitoring credit risk exposure from unsettled transactions?,bcbs_d424_irb,a07009ed-a401-58ef-8814-9f1ba2dff6eb,88
What must banks calculate when unsettled transactions are not processed through a DvP or PvP mechanism?,bcbs_d424_irb,a07009ed-a401-58ef-8814-9f1ba2dff6eb,88
What is the purpose of the floor requirement applied to risk-weighted assets?,bcbs_d424_irb,fed55e30-78a7-5a56-bc0b-8c1ba06f7796,1
What does the output floor ensure regarding banks' capital requirements?,bcbs_d424_irb,fed55e30-78a7-5a56-bc0b-8c1ba06f7796,1
What will the floor requirement help reduce in relation to risk-weighted assets?,bcbs_d424_irb,fed55e30-78a7-5a56-bc0b-8c1ba06f7796,1
What aspect of capital ratios does the floor requirement aim to enhance?,bcbs_d424_irb,fed55e30-78a7-5a56-bc0b-8c1ba06f7796,1
What is the definition of a shadow rating model (SRM) according to the ECB?,ecb_gim_2024,d7c0a690-b8e2-5525-963c-87391981a19a,"114,115"
What must institutions document to comply with Article 144(1)(e) of the CRR regarding their rating systems?,ecb_gim_2024,d7c0a690-b8e2-5525-963c-87391981a19a,"114,115"
What should institutions justify and document when using the shadow rating model instead of the internal default prediction model?,ecb_gim_2024,d7c0a690-b8e2-5525-963c-87391981a19a,"114,115"
What action should institutions take when the explicit threshold criteria for the shadow rating model are not met?,ecb_gim_2024,d7c0a690-b8e2-5525-963c-87391981a19a,"114,115"
What must a bank demonstrate to the supervisor regarding liquid markets for collateral disposal?,bcbs_d424_irb,e07e264a-bc21-53b9-a503-939678c110d4,295
How often must banks reassess the condition of liquid markets for collateral disposal?,bcbs_d424_irb,e07e264a-bc21-53b9-a503-939678c110d4,295
What must a bank show about market prices for the collateral to satisfy the supervisor?,bcbs_d424_irb,e07e264a-bc21-53b9-a503-939678c110d4,295
What must banks demonstrate regarding the amount received when collateral is realised compared to market prices?,bcbs_d424_irb,e07e264a-bc21-53b9-a503-939678c110d4,295
What must competent authorities notify the EBA regarding compliance with the guidelines?,ebagl_2017_16,fc1a2da8-c0d2-520c-9236-c66f03ed0b6e,"3,4"
What happens if competent authorities do not notify the EBA by the specified deadline?,ebagl_2017_16,fc1a2da8-c0d2-520c-9236-c66f03ed0b6e,"3,4"
To whom should notifications be sent for compliance reporting?,ebagl_2017_16,fc1a2da8-c0d2-520c-9236-c66f03ed0b6e,"3,4"
Where will the notifications from competent authorities be published?,ebagl_2017_16,fc1a2da8-c0d2-520c-9236-c66f03ed0b6e,"3,4"
What should the internal audit develop for the general risk assessment regarding rating systems?,ecb_gim_2024,98e90e21-39ba-5a66-a264-ee3cec7aff3f,90
What role do rating systems play in the institution's risk management and decision-making according to the internal audit's assessment?,ecb_gim_2024,98e90e21-39ba-5a66-a264-ee3cec7aff3f,90
What aspects should the general risk assessment include according to the internal audit unit?,ecb_gim_2024,98e90e21-39ba-5a66-a264-ee3cec7aff3f,90
What is the importance of the validation function in relation to the CRCU as mentioned in the passage?,ecb_gim_2024,98e90e21-39ba-5a66-a264-ee3cec7aff3f,90
What must proxies be in accordance with Article 376(6) of the CRR?,ecb_gim_2024,2aac0142-685f-5bf9-99e4-78da8ed1e361,164
Under what circumstances may proxies be used according to the ECB?,ecb_gim_2024,2aac0142-685f-5bf9-99e4-78da8ed1e361,164
What is considered best practice for assigning fallback PDs to issuers and positions?,ecb_gim_2024,2aac0142-685f-5bf9-99e4-78da8ed1e361,164
What can institutions exclude when calculating the equally weighted average PD for fallback PDs?,ecb_gim_2024,2aac0142-685f-5bf9-99e4-78da8ed1e361,164
Who are the guidelines addressed to according to the passage?,ebagl_2019_03,b5ddc005-ea6a-588a-819a-18ebe70e3a77,7
What is the reference regulation mentioned in the passage?,ebagl_2019_03,b5ddc005-ea6a-588a-819a-18ebe70e3a77,7
Which article defines competent authorities in the context of these guidelines?,ebagl_2019_03,b5ddc005-ea6a-588a-819a-18ebe70e3a77,7
What type of institutions are defined in Article 4(1) of Regulation (EU) No 1093/2010?,ebagl_2019_03,b5ddc005-ea6a-588a-819a-18ebe70e3a77,7
What should be recognized as default in the case of distressed restructuring due to material forgiveness or postponement of financial obligations?,ebagl_2016_07,6d70d8bf-fd41-582d-8bd5-38f7c4f9e8cf,
"According to the Guidelines, what does the formula for NPV calculation include before and after restructuring arrangements?",ebagl_2016_07,6d70d8bf-fd41-582d-8bd5-38f7c4f9e8cf,
What is the significance of the existence of collateral in the context of default identification?,ebagl_2016_07,6d70d8bf-fd41-582d-8bd5-38f7c4f9e8cf,
What was proposed regarding the classification of all forborne non-performing exposures in the draft Guidelines?,ebagl_2016_07,6d70d8bf-fd41-582d-8bd5-38f7c4f9e8cf,
What information should institutions collect if the borrower is a member of a group of connected clients?,ebagl_2020_06,42ed2c59-8e40-5d47-b07a-a2b0b624b07a,"93,94"
"According to the EBA Guidelines, when should institutions collect information on related connected clients?",ebagl_2020_06,42ed2c59-8e40-5d47-b07a-a2b0b624b07a,"93,94"
How long should institutions maintain documentation related to credit approval?,ebagl_2020_06,42ed2c59-8e40-5d47-b07a-a2b0b624b07a,"93,94"
What should the documentation maintained by institutions include regarding credit approval actions and assessments?,ebagl_2020_06,42ed2c59-8e40-5d47-b07a-a2b0b624b07a,"93,94"
What quantitative measures of loss characteristics must the bank provide for each identified pool?,bcbs_d424_irb,3d738e86-2984-5764-a052-defa4d43c8fa,176
What is the requirement for the number of exposures in a given pool for IRB purposes?,bcbs_d424_irb,3d738e86-2984-5764-a052-defa4d43c8fa,176
What must be ensured regarding the distribution of borrowers and exposures across pools?,bcbs_d424_irb,3d738e86-2984-5764-a052-defa4d43c8fa,176
What should a single pool not include in terms of the bank's total retail exposure?,bcbs_d424_irb,3d738e86-2984-5764-a052-defa4d43c8fa,176
What articles of Regulation (EU) No 575/2013 allow institutions to consider collaterals in their LGD estimations?,ebagl_2017_16,aa0c7383-cdb3-56ba-80c5-aec57b087c02,124
What must institutions establish in terms of collateral management to take collaterals into account in LGD estimations?,ebagl_2017_16,aa0c7383-cdb3-56ba-80c5-aec57b087c02,124
Can institutions use types of collateral not specified in Chapter 4 of Title II in their LGD estimations?,ebagl_2017_16,aa0c7383-cdb3-56ba-80c5-aec57b087c02,124
What must be appropriate for institutions to use unspecified types of collateral in their LGD estimations?,ebagl_2017_16,aa0c7383-cdb3-56ba-80c5-aec57b087c02,124
What should institutions consider for the calibration of PD estimates according to paragraph 92?,ebagl_2017_16,3a9701bc-565d-59a2-8805-23b16f8aa087,"92,93"
What additional calibration tests are required if institutions consider the long-run average default rate at the level of grade or pool?,ebagl_2017_16,3a9701bc-565d-59a2-8805-23b16f8aa087,"92,93"
What is required if institutions use direct PD estimates in accordance with Article 169(3) of Regulation (EU) No 575/2013?,ebagl_2017_16,3a9701bc-565d-59a2-8805-23b16f8aa087,"92,93"
What should institutions assess regardless of the calibration approach chosen in paragraph 92?,ebagl_2017_16,3a9701bc-565d-59a2-8805-23b16f8aa087,"92,93"
What does the EBA Regulation require regarding impact assessments for guidelines it develops?,ebagl_2020_05,419de9ac-5cc1-574b-ab42-b561f2cf4913,Article 16(2)
What type of analysis does the impact assessment (IA) provide according to the passage?,ebagl_2020_05,419de9ac-5cc1-574b-ab42-b561f2cf4913,Article 16(2)
What is the nature of the majority of the impact assessment mentioned in the passage?,ebagl_2020_05,419de9ac-5cc1-574b-ab42-b561f2cf4913,Article 16(2)
What do FCP and UFCP refer to in the context of the Guidelines on credit risk mitigation?,ebagl_2020_05,419de9ac-5cc1-574b-ab42-b561f2cf4913,Article 16(2)
What documents define terms used in the EBA Guidelines on loan origination and monitoring?,ebagl_2020_06,bcaa8ef9-70ea-53f5-a8e6-5806a2ceba51,14
Which regulation is referenced as Regulation (EU) No 575/2013?,ebagl_2020_06,bcaa8ef9-70ea-53f5-a8e6-5806a2ceba51,14
What is the purpose of the EBA Guidelines on sound remuneration policies?,ebagl_2020_06,bcaa8ef9-70ea-53f5-a8e6-5806a2ceba51,14
Which directive is associated with the EBA Guidelines on internal governance?,ebagl_2020_06,bcaa8ef9-70ea-53f5-a8e6-5806a2ceba51,14
What percentage of CAs have rules concerning the number of grades?,ebagl_2017_16,ce32fd3c-005c-50be-9181-2ec8d3b27c9b,
What is the minimum number of grades fixed by the CRD?,ebagl_2017_16,ce32fd3c-005c-50be-9181-2ec8d3b27c9b,
What is the requirement for the calibration sample data period mentioned in the rules of around one third of Member States?,ebagl_2017_16,ce32fd3c-005c-50be-9181-2ec8d3b27c9b,
What discount rate should not be lower than the risk-free rate according to the rules specified by four CAs?,ebagl_2017_16,ce32fd3c-005c-50be-9181-2ec8d3b27c9b,
What is the objective of the GL regarding PD and LGD estimation?,ebagl_2017_16,432361b3-2025-5635-8c7c-bd6ebcb884b5,
What are the major policy fields that the GL aims to define common notions and criteria in?,ebagl_2017_16,432361b3-2025-5635-8c7c-bd6ebcb884b5,
What does the GL provide a framework for in relation to the MoC?,ebagl_2017_16,432361b3-2025-5635-8c7c-bd6ebcb884b5,
What are some specific aspects of LGD that the GL addresses?,ebagl_2017_16,432361b3-2025-5635-8c7c-bd6ebcb884b5,
What is the release number of the Guide for the Targeted Review of Internal Models (TRIM) - First version?,ecb_gim_2024,256f855e-bd98-56cf-858a-443ac38433cf,
On what date was the Public Consultation - ECB guide to internal models - risk-type-specific chapters issued?,ecb_gim_2024,256f855e-bd98-56cf-858a-443ac38433cf,
What was the rationale for the release of the consolidated version on 01/10/2019?,ecb_gim_2024,256f855e-bd98-56cf-858a-443ac38433cf,
Which chapters were modified in the release of the ECB Guide to internal models on 19/02/2024?,ecb_gim_2024,256f855e-bd98-56cf-858a-443ac38433cf,
What must institutions' rating systems provide for in terms of obligor and transaction characteristics?,ecb_gim_2024,76bb36f1-b859-57e1-8b17-dc6d0c15a41a,174
"According to the ECB, what should institutions demonstrate regarding the performance of LGD models?",ecb_gim_2024,76bb36f1-b859-57e1-8b17-dc6d0c15a41a,174
How should the full range of application of the LGD model be divided according to the passage?,ecb_gim_2024,76bb36f1-b859-57e1-8b17-dc6d0c15a41a,174
What are the criteria mentioned for identifying sub-ranges of application of the rating systems?,ecb_gim_2024,76bb36f1-b859-57e1-8b17-dc6d0c15a41a,174
What does SCRA stand for in the context of bank exposures?,bcbs_d424_irb,fea4f56b-0069-53a7-b202-806f425b9b3e,21
What are the three risk-weight buckets that the SCRA requires banks to classify their exposures into?,bcbs_d424_irb,fea4f56b-0069-53a7-b202-806f425b9b3e,21
What risk weight is assigned to Grade A bank exposures under the SCRA?,bcbs_d424_irb,fea4f56b-0069-53a7-b202-806f425b9b3e,21
Which jurisdictions apply the SCRA to all their bank exposures?,bcbs_d424_irb,fea4f56b-0069-53a7-b202-806f425b9b3e,21
What type of institutions can issue covered bonds?,bcbs_d424_irb,1a3f605f-01f3-56ab-8607-41018420a0ed,32
What is the purpose of the special public supervision over covered bonds?,bcbs_d424_irb,1a3f605f-01f3-56ab-8607-41018420a0ed,32
In what must the proceeds from the issue of covered bonds be invested?,bcbs_d424_irb,1a3f605f-01f3-56ab-8607-41018420a0ed,32
What happens to the assets in the event of the failure of the issuer of covered bonds?,bcbs_d424_irb,1a3f605f-01f3-56ab-8607-41018420a0ed,32
What is the purpose of assigning obligors to an obligor grade in the credit approval process?,ebagl_2017_16,ab414cd5-160d-5578-b0f7-8ebd8b4bd9b7,53
Which article of Regulation (EU) No 575/2013 relates to the assignment of obligors?,ebagl_2017_16,ab414cd5-160d-5578-b0f7-8ebd8b4bd9b7,53
What must institutions ensure regarding the rating of natural or legal persons with an IRB exposure?,ebagl_2017_16,ab414cd5-160d-5578-b0f7-8ebd8b4bd9b7,53
What should the model used for rating fit within the applicable rating system?,ebagl_2017_16,ab414cd5-160d-5578-b0f7-8ebd8b4bd9b7,53
What should not be considered an extension of the 'grace period' towards the end of the credit period?,ebagl_2016_07,ab9bfd4e-0423-53f1-90ab-8c096a32c9b2,
What may indicate unlikeliness to pay according to paragraph 52 of the Guidelines?,ebagl_2016_07,ab9bfd4e-0423-53f1-90ab-8c096a32c9b2,
What was the majority opinion regarding the proposed approach for the level of application of the definition of default for retail exposures?,ebagl_2016_07,ab9bfd4e-0423-53f1-90ab-8c096a32c9b2,
What does the majority of respondents agree about the pulling effect in relation to unlikeliness to pay?,ebagl_2016_07,ab9bfd4e-0423-53f1-90ab-8c096a32c9b2,
What is the time horizon used in PD estimation according to the passage?,bcbs_d424_irb,8d76d974-1509-5185-bc46-0785e5f6ec7c,"181,182,183"
What must a borrower rating represent according to the passage?,bcbs_d424_irb,8d76d974-1509-5185-bc46-0785e5f6ec7c,"181,182,183"
What should the range of economic conditions considered in assessments be consistent with?,bcbs_d424_irb,8d76d974-1509-5185-bc46-0785e5f6ec7c,"181,182,183"
How should PD estimates for highly leveraged borrowers reflect the performance of their underlying assets?,bcbs_d424_irb,8d76d974-1509-5185-bc46-0785e5f6ec7c,"181,182,183"
What estimates are needed for the derivation of risk-weighted assets for corporate and bank exposures?,bcbs_d424_irb,5f35ec6d-25dd-50bf-bf20-9ab6f91e4591,52
Which factors influence the derivation of risk-weighted assets according to the passage?,bcbs_d424_irb,5f35ec6d-25dd-50bf-bf20-9ab6f91e4591,52
What does PD stand for in the context of risk-weighted asset derivation?,bcbs_d424_irb,5f35ec6d-25dd-50bf-bf20-9ab6f91e4591,52
Is effective maturity (M) always required for the derivation of risk-weighted assets?,bcbs_d424_irb,5f35ec6d-25dd-50bf-bf20-9ab6f91e4591,52
What should be done with identified errors in technical past due situations according to the passage?,ebagl_2016_07,0cf2c517-c49e-5d79-92a4-4bc401d1eaf0,
How should technical past due situations be treated for the purpose of estimating risk parameters?,ebagl_2016_07,0cf2c517-c49e-5d79-92a4-4bc401d1eaf0,
What is the requirement for restoring positions to non-defaulted status in the case of technical defaults?,ebagl_2016_07,0cf2c517-c49e-5d79-92a4-4bc401d1eaf0,
What clarification was provided regarding the treatment of payments made directly to the seller when the debtor has not been informed about the cession?,ebagl_2016_07,0cf2c517-c49e-5d79-92a4-4bc401d1eaf0,
What do these guidelines apply to in relation to the IRB Approach?,ebagl_2017_16,9b5a2dad-a045-56e0-a304-722794823e4c,6
Which chapters of the guidelines do not apply if an institution has permission to use the IRB Approach but not to use own estimates of LGD?,ebagl_2017_16,9b5a2dad-a045-56e0-a304-722794823e4c,6
To which exposures do these guidelines apply when considering the IRB Approach?,ebagl_2017_16,9b5a2dad-a045-56e0-a304-722794823e4c,6
What aspect of Regulation (EU) No 575/2013 is excluded from the application of these guidelines?,ebagl_2017_16,9b5a2dad-a045-56e0-a304-722794823e4c,6
How is the downturn LGD calibrated according to the guidelines?,ebagl_2019_03,494a5ab6-b879-55ab-910b-40b521400a90,
At what level is the long-run average LGD calculated for calibration purposes?,ebagl_2019_03,494a5ab6-b879-55ab-910b-40b521400a90,
What should the institution calculate for all facilities in the reference data set?,ebagl_2019_03,494a5ab6-b879-55ab-910b-40b521400a90,
What is compared to the long-run average LGD used for calibration?,ebagl_2019_03,494a5ab6-b879-55ab-910b-40b521400a90,
What did many respondents argue regarding the requirement of an MoC for each trigger or deficiency?,ebagl_2017_16,0a9d3588-c643-51be-9064-e190930698f4,
What type of treatment did some respondents suggest should be applied if an MoC has only a small impact on PD or LGD levels?,ebagl_2017_16,0a9d3588-c643-51be-9064-e190930698f4,
What did one respondent argue about setting an MoC for less material models?,ebagl_2017_16,0a9d3588-c643-51be-9064-e190930698f4,
What was a common concern among several respondents about classifying and quantifying MoCs?,ebagl_2017_16,0a9d3588-c643-51be-9064-e190930698f4,
What is the minimum length of the historical observation period that banks must use for estimating loss characteristics?,bcbs_d424_irb,f8681cd4-1c6e-54fc-98d3-6709f3f0acea,234
"If a bank has access to historical data that spans longer than five years, what should they do?",bcbs_d424_irb,f8681cd4-1c6e-54fc-98d3-6709f3f0acea,234
What type of economic years should the data include for it to be representative for the portfolio?,bcbs_d424_irb,f8681cd4-1c6e-54fc-98d3-6709f3f0acea,234
On what basis should the Probability of Default (PD) be determined according to the passage?,bcbs_d424_irb,f8681cd4-1c6e-54fc-98d3-6709f3f0acea,234
What does the ECB consider necessary for the quantification of RNIEPE to be appropriately accurate?,ecb_gim_2024,69b16a99-7339-5f97-b407-f4f4e427b85e,"110,111"
What should an institution do if the quality of data used for RNIEPE quantification is insufficient?,ecb_gim_2024,69b16a99-7339-5f97-b407-f4f4e427b85e,"110,111"
What calibration methodology should be used for quantifying an RNIEPE to ensure alignment with the EEPE?,ecb_gim_2024,69b16a99-7339-5f97-b407-f4f4e427b85e,"110,111"
What should be documented and explained if expert judgement is relied upon during the calibration of RNIEPE?,ecb_gim_2024,69b16a99-7339-5f97-b407-f4f4e427b85e,"110,111"
What is the overall aim of the EBA's review of the IRB approach?,ebagl_2020_05,fe7e8f4c-c38f-58b4-8b8f-63d8d5358d6b,
What does the CRM framework provide additional clarity on for A-IRB institutions?,ebagl_2020_05,fe7e8f4c-c38f-58b4-8b8f-63d8d5358d6b,
What was the duration of the consultation period for the guidelines?,ebagl_2020_05,fe7e8f4c-c38f-58b4-8b8f-63d8d5358d6b,
Which framework's final version did the EBA consider while developing these guidelines?,ebagl_2020_05,fe7e8f4c-c38f-58b4-8b8f-63d8d5358d6b,
What should institutions take into account when assigning obligors or exposures to grades or pools for the one-year default rate calculation?,ebagl_2017_16,44efbdf9-e4f2-5f6c-a455-7808374625a2,74
What effects should not be reflected in the assignment of obligors or exposures for the one-year default rate calculation?,ebagl_2017_16,44efbdf9-e4f2-5f6c-a455-7808374625a2,74
At what point should the denominator refer to all obligors assigned to a rating grade or pool when calculating the one-year default rate?,ebagl_2017_16,44efbdf9-e4f2-5f6c-a455-7808374625a2,74
"When calculating the one-year default rate at the portfolio level, what should the denominator refer to?",ebagl_2017_16,44efbdf9-e4f2-5f6c-a455-7808374625a2,74
What should institutions and creditors design to help identify and prevent misrepresentation of information during creditworthiness assessments?,ebagl_2020_06,a033948c-7167-54ca-9f25-d87ee0ff8bef,"193,194,195"
What should the documented outcomes of the creditworthiness assessment justify?,ebagl_2020_06,a033948c-7167-54ca-9f25-d87ee0ff8bef,"193,194,195"
Who should take the decision to approve or decline the loan application?,ebagl_2020_06,a033948c-7167-54ca-9f25-d87ee0ff8bef,"193,194,195"
In accordance with what should the credit decision-maker take the decision to approve or decline the loan application?,ebagl_2020_06,a033948c-7167-54ca-9f25-d87ee0ff8bef,"193,194,195"
What is the required frequency for institutions to conduct a validation of their internal models according to Article 369(1) of the CRR?,ecb_gim_2024,70b88fd7-efeb-533b-a67b-b7f6df915c3c,90
Why does the ECB consider at least an annual validation of internal models to be appropriate?,ecb_gim_2024,70b88fd7-efeb-533b-a67b-b7f6df915c3c,90
How can the results of the annual validation be used by the institution according to Article 368(2) of the CRR?,ecb_gim_2024,70b88fd7-efeb-533b-a67b-b7f6df915c3c,90
What significant changes could occur within a one-year period that justifies the annual validation of internal models?,ecb_gim_2024,70b88fd7-efeb-533b-a67b-b7f6df915c3c,90
What do institutions need to ensure regarding exposures under permanent partial use (PPU)?,ecb_gim_2024,9394d65c-56b6-57ca-89de-8784b01ffd9e,40
What are some examples of measures that could be used for re-assessing the suitability for PPU?,ecb_gim_2024,9394d65c-56b6-57ca-89de-8784b01ffd9e,40
What should the PPU reporting process monitor over time?,ecb_gim_2024,9394d65c-56b6-57ca-89de-8784b01ffd9e,40
What processes and guidelines should institutions have to assess further exposure classes for eligibility under PPU?,ecb_gim_2024,9394d65c-56b6-57ca-89de-8784b01ffd9e,40
What should institutions specify in their internal policies and procedures regarding the treatment of common clients across different retail portfolios?,ebagl_2016_07,bdd3bcbb-563d-5206-9b4c-718f52185f86,90
Under what conditions should all exposures to an obligor be considered defaulted?,ebagl_2016_07,bdd3bcbb-563d-5206-9b4c-718f52185f86,90
"If the exposure at the individual credit facility level meets the default conditions, what happens to other exposures to the obligor?",ebagl_2016_07,bdd3bcbb-563d-5206-9b4c-718f52185f86,90
Can institutions classify other exposures to an obligor as defaulted based on considerations other than the default definition?,ebagl_2016_07,bdd3bcbb-563d-5206-9b4c-718f52185f86,90
What does the GL clarify about the substitution of risk parameters approach in the case of guarantees that only partially cover the exposure value?,ebagl_2020_05,1c574df0-588f-554c-8809-216e46028717,40
"In the example provided, what percentage of the student loan is covered by the guarantee?",ebagl_2020_05,1c574df0-588f-554c-8809-216e46028717,40
How should institutions treat the part of the exposure that is not covered by the UFCP?,ebagl_2020_05,1c574df0-588f-554c-8809-216e46028717,40
What is the significance of the existence of a UFCP in the context of splitting exposure and calculating risk weights?,ebagl_2020_05,1c574df0-588f-554c-8809-216e46028717,40
What should institutions consider in their ELBE estimates according to Article 181(1)(h) of Regulation (EU) No 575/2013?,ebagl_2017_16,389640e4-d120-5733-8e39-48543edd17ff,"183,184"
What is the basis for estimating the ELBE as mentioned in the passage?,ebagl_2017_16,389640e4-d120-5733-8e39-48543edd17ff,"183,184"
Under what conditions should no further adjustments to reflect current economic conditions be performed in ELBE estimation?,ebagl_2017_16,389640e4-d120-5733-8e39-48543edd17ff,"183,184"
What is one condition that allows for no adjustments to be made to reflect current economic conditions in ELBE estimates?,ebagl_2017_16,389640e4-d120-5733-8e39-48543edd17ff,"183,184"
What are the haircut floors for collateral upgrade transactions when banks lend securities and do not reuse the collateral?,bcbs_d424_irb,b6a8948b-c61a-5ef9-85ff-5600505a013e,183
What is the haircut level for debt securities with a residual maturity of less than or equal to 1 year for corporate and other issuers?,bcbs_d424_irb,b6a8948b-c61a-5ef9-85ff-5600505a013e,183
What is the haircut level for securitised products with a residual maturity of more than 5 years and less than or equal to 10 years?,bcbs_d424_irb,b6a8948b-c61a-5ef9-85ff-5600505a013e,183
What is the haircut level for main index equities according to the specified haircut floors?,bcbs_d424_irb,b6a8948b-c61a-5ef9-85ff-5600505a013e,183
What is the date of issue for Commission Delegated Regulation (EU) No 2022/439?,ecb_gim_2024,fe96c827-9d11-52e8-ae18-332f56e9a47f,
Which articles are referenced in Commission Delegated Regulation (EU) No 2022/439?,ecb_gim_2024,fe96c827-9d11-52e8-ae18-332f56e9a47f,
What is the date of issue for the CRR?,ecb_gim_2024,fe96c827-9d11-52e8-ae18-332f56e9a47f,
Which principles are outlined in the Basel Committee on Banking Supervision (BCBS) - Newsletter No. 9?,ecb_gim_2024,fe96c827-9d11-52e8-ae18-332f56e9a47f,
What is half of the length of the 95% two-sided confidence interval centred around EEP̂?,ecb_gim_2024,c7465b11-b3c7-56a3-ac0d-a8b7ed02dd1c,1
What does 𝛷 -1 (0.975)√var(EEP̂) represent in the context of the confidence interval?,ecb_gim_2024,c7465b11-b3c7-56a3-ac0d-a8b7ed02dd1c,1
What statistical concept is described in the passage regarding the confidence interval?,ecb_gim_2024,c7465b11-b3c7-56a3-ac0d-a8b7ed02dd1c,1
What is the significance of the value 0.975 in the expression 𝛷 -1 (0.975)?,ecb_gim_2024,c7465b11-b3c7-56a3-ac0d-a8b7ed02dd1c,1
What must the criteria for deriving estimates of EAD be characterized as?,bcbs_d424_irb,23e891ad-df61-5906-8f69-f44b3da672e6,243
What type of analysis must support the choices made in deriving EAD estimates?,bcbs_d424_irb,23e891ad-df61-5906-8f69-f44b3da672e6,243
How often must a bank review its estimates of EAD?,bcbs_d424_irb,23e891ad-df61-5906-8f69-f44b3da672e6,243
What must a bank provide regarding its EAD experience?,bcbs_d424_irb,23e891ad-df61-5906-8f69-f44b3da672e6,243
What did the EBA decide regarding the limitation of the choice of the number of grades?,ebagl_2017_16,6661067e-3fda-542c-b2ff-0a81be45425d,
What is the aim of the EBA guidelines in relation to the rating philosophy?,ebagl_2017_16,6661067e-3fda-542c-b2ff-0a81be45425d,
What should institutions understand according to the EBA guidelines?,ebagl_2017_16,6661067e-3fda-542c-b2ff-0a81be45425d,
What topic did the EBA discuss that resulted in further clarification regarding PD calibration?,ebagl_2017_16,6661067e-3fda-542c-b2ff-0a81be45425d,
What does Article 284(6) of the CRR require regarding the expression of weights ∆𝑡𝑘?,ecb_gim_2024,db246571-eb28-5352-b763-e351ef2f2f84,87
In what units should the parameter maturity be expressed according to the ECB's understanding of Article 284(6) of the CRR?,ecb_gim_2024,db246571-eb28-5352-b763-e351ef2f2f84,87
"According to the ECB, how should weights and the parameter maturity be expressed in relation to Article 284(6) of the CRR?",ecb_gim_2024,db246571-eb28-5352-b763-e351ef2f2f84,87
What is the time unit specified by the ECB for weights ∆𝑡𝑘 and the parameter maturity in Article 284(6) of the CRR?,ecb_gim_2024,db246571-eb28-5352-b763-e351ef2f2f84,87
What should institutions ensure when using different levels of application of the definition of default for different types of retail exposures?,ebagl_2016_07,7c5da003-be73-56fd-afcd-d2eb0c40df18,89
"According to paragraph 89, how should the scope of application of each definition of default be managed?",ebagl_2016_07,7c5da003-be73-56fd-afcd-d2eb0c40df18,89
What is required for institutions using the IRB Approach regarding risk estimates and the definition of default?,ebagl_2016_07,7c5da003-be73-56fd-afcd-d2eb0c40df18,89
How should institutions use the definition of default over time for different types of retail exposures?,ebagl_2016_07,7c5da003-be73-56fd-afcd-d2eb0c40df18,89
What are the minimum requirements for guarantees relevant to?,bcbs_d424_irb,439aeb15-bf0e-5b0a-9740-3773a5fff03d,"262,263"
What must the criteria for assigning adjusted borrower grades or LGD estimates require regarding the reference asset?,bcbs_d424_irb,439aeb15-bf0e-5b0a-9740-3773a5fff03d,"262,263"
What must the criteria address concerning the payout structure of the credit derivative?,bcbs_d424_irb,439aeb15-bf0e-5b0a-9740-3773a5fff03d,"262,263"
